	company_name	time_departure	time_arrival	city_departure	city_arrival	flight_type	price	date	date_dt	time_departure_dt	time_arrival_dt	day_name	is_weekend
9	UTair	10:50	13:10	VKO	MRV	Прямой	3620.0	20220106	2022-01-06	10:50:00	13:10:00	Thursday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	4199.0	20220109	2022-01-09	23:50:00	04:15:00	Sunday	1
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	4199.0	20220109	2022-01-09	23:50:00	04:20:00	Sunday	1
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	4199.0	20220109	2022-01-09	22:50:00	03:20:00	Sunday	1
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	6464.0	20220109	2022-01-09	23:45:00	04:00:00	Sunday	1
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	6464.0	20220109	2022-01-09	22:00:00	02:15:00	Sunday	1
6	Aeroflot	06:50	11:20	SVO	SVX	Прямой	6490.0	20220109	2022-01-09	06:50:00	11:20:00	Sunday	1
7	Aeroflot	21:30	02:00	SVO	SVX	Прямой	6490.0	20220109	2022-01-09	21:30:00	02:00:00	Sunday	1
8	UTair	17:30	19:45	VKO	MRV	Прямой	3620.0	20220106	2022-01-06	17:30:00	19:45:00	Thursday	0
9	UTair	10:50	13:10	VKO	MRV	Прямой	3620.0	20220106	2022-01-06	10:50:00	13:10:00	Thursday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:50	04:15	SVO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:15:00	Tuesday	0
2	Pobeda	23:50	04:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	23:50:00	04:20:00	Tuesday	0
3	Pobeda	22:50	03:20	VKO	SVX	Прямой	3699.0	20220111	2022-01-11	22:50:00	03:20:00	Tuesday	0
4	Ural Airlines	23:45	04:00	DME	SVX	Прямой	4334.0	20220111	2022-01-11	23:45:00	04:00:00	Tuesday	0
5	Ural Airlines	22:00	02:15	DME	SVX	Прямой	4334.0	20220111	2022-01-11	22:00:00	02:15:00	Tuesday	0
6	Ural Airlines	13:35	17:55	DME	SVX	Прямой	4334.0	20220111	2022-01-11	13:35:00	17:55:00	Tuesday	0
7	S7 Airlines	08:40	13:10	DME	SVX	Прямой	4329.0	20220111	2022-01-11	08:40:00	13:10:00	Tuesday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:10	07:10	VKO	OVB	Прямой	6499.0	20220106	2022-01-06	23:10:00	07:10:00	Thursday	0
2	Pobeda	20:35	04:35	VKO	OVB	Прямой	6499.0	20220106	2022-01-06	20:35:00	04:35:00	Thursday	0
3	Alrosa Mirny Air Enterprise	18:30	02:20	VKO	OVB	Прямой	7060.0	20220106	2022-01-06	18:30:00	02:20:00	Thursday	0
4	Smartavia	00:25	08:25	DME	OVB	Прямой	7798.0	20220106	2022-01-06	00:25:00	08:25:00	Thursday	0
5	S7 Airlines	17:15	01:20	DME	OVB	Прямой	8602.0	20220106	2022-01-06	17:15:00	01:20:00	Thursday	0
6	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220106	2022-01-06	23:25:00	07:30:00	Thursday	0
7	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220106	2022-01-06	21:10:00	05:15:00	Thursday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:10	07:10	VKO	OVB	Прямой	6499.0	20220106	2022-01-06	23:10:00	07:10:00	Thursday	0
2	Pobeda	20:35	04:35	VKO	OVB	Прямой	6499.0	20220106	2022-01-06	20:35:00	04:35:00	Thursday	0
3	Alrosa Mirny Air Enterprise	18:30	02:20	VKO	OVB	Прямой	7060.0	20220106	2022-01-06	18:30:00	02:20:00	Thursday	0
4	Smartavia	00:25	08:25	DME	OVB	Прямой	7798.0	20220106	2022-01-06	00:25:00	08:25:00	Thursday	0
5	S7 Airlines	17:15	01:20	DME	OVB	Прямой	8602.0	20220106	2022-01-06	17:15:00	01:20:00	Thursday	0
6	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220106	2022-01-06	23:25:00	07:30:00	Thursday	0
7	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220106	2022-01-06	21:10:00	05:15:00	Thursday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:10	07:10	VKO	OVB	Прямой	6499.0	20220106	2022-01-06	23:10:00	07:10:00	Thursday	0
2	Pobeda	20:35	04:35	VKO	OVB	Прямой	6499.0	20220106	2022-01-06	20:35:00	04:35:00	Thursday	0
3	Alrosa Mirny Air Enterprise	18:30	02:20	VKO	OVB	Прямой	7060.0	20220106	2022-01-06	18:30:00	02:20:00	Thursday	0
4	Smartavia	00:25	08:25	DME	OVB	Прямой	7798.0	20220106	2022-01-06	00:25:00	08:25:00	Thursday	0
5	S7 Airlines	17:15	01:20	DME	OVB	Прямой	8602.0	20220106	2022-01-06	17:15:00	01:20:00	Thursday	0
6	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220106	2022-01-06	23:25:00	07:30:00	Thursday	0
7	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220106	2022-01-06	21:10:00	05:15:00	Thursday	0
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	20:35	04:35	VKO	OVB	Прямой	6499.0	20220109	2022-01-09	20:35:00	04:35:00	Sunday	1
2	Alrosa Mirny Air Enterprise	18:10	02:00	VKO	OVB	Прямой	7070.0	20220109	2022-01-09	18:10:00	02:00:00	Sunday	1
3	Pobeda	23:10	07:10	VKO	OVB	Прямой	7699.0	20220109	2022-01-09	23:10:00	07:10:00	Sunday	1
4	Smartavia	00:25	08:25	DME	OVB	Прямой	7810.0	20220109	2022-01-09	00:25:00	08:25:00	Sunday	1
5	Yakutia Airlines	15:05	22:50	VKO	OVB	Прямой	8441.0	20220109	2022-01-09	15:05:00	22:50:00	Sunday	1
6	S7 Airlines	22:10	06:15	DME	OVB	Прямой	8602.0	20220109	2022-01-09	22:10:00	06:15:00	Sunday	1
7	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220109	2022-01-09	21:10:00	05:15:00	Sunday	1
8	S7 Airlines	00:45	05:15	DME	SVX	Прямой	4329.0	20220111	2022-01-11	00:45:00	05:15:00	Tuesday	0
9	Ural Airlines	10:00	14:30	DME	SVX	Прямой	4334.0	20220111	2022-01-11	10:00:00	14:30:00	Tuesday	0
1	Pobeda	23:10	07:10	VKO	OVB	Прямой	6499.0	20220110	2022-01-10	23:10:00	07:10:00	Monday	0
2	Smartavia	00:25	08:25	DME	OVB	Прямой	6624.0	20220110	2022-01-10	00:25:00	08:25:00	Monday	0
3	S7 Airlines	17:15	01:20	DME	OVB	Прямой	8602.0	20220110	2022-01-10	17:15:00	01:20:00	Monday	0
4	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220110	2022-01-10	23:25:00	07:30:00	Monday	0
5	S7 Airlines	11:25	19:30	DME	OVB	Прямой	8602.0	20220110	2022-01-10	11:25:00	19:30:00	Monday	0
6	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220110	2022-01-10	21:10:00	05:15:00	Monday	0
7	S7 Airlines	13:40	21:45	DME	OVB	Прямой	8602.0	20220110	2022-01-10	13:40:00	21:45:00	Monday	0
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Alrosa Mirny Air Enterprise	18:30	02:20	VKO	OVB	Прямой	5590.0	20220111	2022-01-11	18:30:00	02:20:00	Tuesday	0
2	Pobeda	23:10	07:10	VKO	OVB	Прямой	5499.0	20220111	2022-01-11	23:10:00	07:10:00	Tuesday	0
3	Smartavia	00:25	08:25	DME	OVB	Прямой	6105.0	20220111	2022-01-11	00:25:00	08:25:00	Tuesday	0
4	Ural Airlines	22:55	06:55	DME	OVB	Прямой	7852.0	20220111	2022-01-11	22:55:00	06:55:00	Tuesday	0
5	Yakutia Airlines	18:30	02:20	VKO	OVB	Прямой	8441.0	20220111	2022-01-11	18:30:00	02:20:00	Tuesday	0
6	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220111	2022-01-11	23:25:00	07:30:00	Tuesday	0
7	S7 Airlines	11:25	19:30	DME	OVB	Прямой	8602.0	20220111	2022-01-11	11:25:00	19:30:00	Tuesday	0
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Pobeda	23:10	07:10	VKO	OVB	Прямой	4999.0	20220112	2022-01-12	23:10:00	07:10:00	Wednesday	0
2	Smartavia	00:25	08:25	DME	OVB	Прямой	5047.0	20220112	2022-01-12	00:25:00	08:25:00	Wednesday	0
3	Ural Airlines	22:55	06:55	DME	OVB	Прямой	5852.0	20220112	2022-01-12	22:55:00	06:55:00	Wednesday	0
4	Aeroflot	09:15	17:25	SVO	OVB	Прямой	8658.0	20220112	2022-01-12	09:15:00	17:25:00	Wednesday	0
5	S7 Airlines	11:25	19:30	DME	OVB	Прямой	8602.0	20220112	2022-01-12	11:25:00	19:30:00	Wednesday	0
6	S7 Airlines	13:40	21:45	DME	OVB	Прямой	8602.0	20220112	2022-01-12	13:40:00	21:45:00	Wednesday	0
7	Aeroflot	07:05	15:20	SVO	OVB	Прямой	8658.0	20220112	2022-01-12	07:05:00	15:20:00	Wednesday	0
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Alrosa Mirny Air Enterprise	18:30	02:20	VKO	OVB	Прямой	4700.0	20220113	2022-01-13	18:30:00	02:20:00	Thursday	0
2	Pobeda	23:10	07:10	VKO	OVB	Прямой	4999.0	20220113	2022-01-13	23:10:00	07:10:00	Thursday	0
3	Smartavia	00:25	08:25	DME	OVB	Прямой	5047.0	20220113	2022-01-13	00:25:00	08:25:00	Thursday	0
4	Ural Airlines	22:55	06:55	DME	OVB	Прямой	5852.0	20220113	2022-01-13	22:55:00	06:55:00	Thursday	0
5	S7 Airlines	17:15	01:20	DME	OVB	Прямой	8602.0	20220113	2022-01-13	17:15:00	01:20:00	Thursday	0
6	S7 Airlines	13:40	21:45	DME	OVB	Прямой	8602.0	20220113	2022-01-13	13:40:00	21:45:00	Thursday	0
7	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220113	2022-01-13	21:10:00	05:15:00	Thursday	0
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Smartavia	00:25	08:25	DME	OVB	Прямой	4065.0	20220114	2022-01-14	00:25:00	08:25:00	Friday	0
2	Pobeda	23:10	07:10	VKO	OVB	Прямой	4999.0	20220114	2022-01-14	23:10:00	07:10:00	Friday	0
3	Ural Airlines	22:55	06:55	DME	OVB	Прямой	5852.0	20220114	2022-01-14	22:55:00	06:55:00	Friday	0
4	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220114	2022-01-14	23:25:00	07:30:00	Friday	0
5	S7 Airlines	17:15	01:20	DME	OVB	Прямой	8602.0	20220114	2022-01-14	17:15:00	01:20:00	Friday	0
6	S7 Airlines	13:40	21:45	DME	OVB	Прямой	8602.0	20220114	2022-01-14	13:40:00	21:45:00	Friday	0
7	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220114	2022-01-14	21:10:00	05:15:00	Friday	0
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Smartavia	00:25	08:25	DME	OVB	Прямой	4085.0	20220115	2022-01-15	00:25:00	08:25:00	Saturday	1
2	Ural Airlines	20:05	04:00	DME	OVB	Прямой	5002.0	20220115	2022-01-15	20:05:00	04:00:00	Saturday	1
3	Pobeda	23:10	07:10	VKO	OVB	Прямой	4999.0	20220115	2022-01-15	23:10:00	07:10:00	Saturday	1
4	S7 Airlines	13:40	21:45	DME	OVB	Прямой	8602.0	20220115	2022-01-15	13:40:00	21:45:00	Saturday	1
5	S7 Airlines	21:10	05:15	DME	OVB	Прямой	8602.0	20220115	2022-01-15	21:10:00	05:15:00	Saturday	1
6	S7 Airlines	11:25	19:30	DME	OVB	Прямой	8602.0	20220115	2022-01-15	11:25:00	19:30:00	Saturday	1
7	S7 Airlines	23:25	07:30	DME	OVB	Прямой	8602.0	20220115	2022-01-15	23:25:00	07:30:00	Saturday	1
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	S7 Airlines	01:15	05:45	DME	CEK	Прямой	5448.0	20220101	2022-01-01	01:15:00	05:45:00	Saturday	1
2	Pobeda	23:55	04:20	VKO	CEK	Прямой	6199.0	20220101	2022-01-01	23:55:00	04:20:00	Saturday	1
3	Nordwind Airlines	23:50	04:10	SVO	CEK	Прямой	6760.0	20220101	2022-01-01	23:50:00	04:10:00	Saturday	1
4	S7 Airlines	14:35	19:05	DME	CEK	Прямой	8508.0	20220101	2022-01-01	14:35:00	19:05:00	Saturday	1
5	Aeroflot	14:05	18:35	SVO	CEK	Прямой	8864.0	20220101	2022-01-01	14:05:00	18:35:00	Saturday	1
6	Aeroflot	15:50	20:25	SVO	CEK	Прямой	8864.0	20220101	2022-01-01	15:50:00	20:25:00	Saturday	1
7	Aeroflot	23:00	03:40	SVO	CEK	Прямой	8864.0	20220101	2022-01-01	23:00:00	03:40:00	Saturday	1
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Nordwind Airlines	23:45	04:10	SVO	CEK	Прямой	5860.0	20220102	2022-01-02	23:45:00	04:10:00	Sunday	1
2	Pobeda	23:55	04:20	VKO	CEK	Прямой	6199.0	20220102	2022-01-02	23:55:00	04:20:00	Sunday	1
3	Pobeda	14:50	19:20	VKO	CEK	Прямой	6199.0	20220102	2022-01-02	14:50:00	19:20:00	Sunday	1
4	S7 Airlines	01:15	05:45	DME	CEK	Прямой	8508.0	20220102	2022-01-02	01:15:00	05:45:00	Sunday	1
5	S7 Airlines	14:35	19:05	DME	CEK	Прямой	8508.0	20220102	2022-01-02	14:35:00	19:05:00	Sunday	1
6	Aeroflot	17:15	21:50	SVO	CEK	Прямой	8864.0	20220102	2022-01-02	17:15:00	21:50:00	Sunday	1
7	Aeroflot	15:50	20:25	SVO	CEK	Прямой	9129.0	20220102	2022-01-02	15:50:00	20:25:00	Sunday	1
8	Aeroflot	09:15	17:25	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	09:15:00	17:25:00	Monday	0
9	Aeroflot	07:05	15:20	SVO	OVB	Прямой	9958.0	20220110	2022-01-10	07:05:00	15:20:00	Monday	0
1	Pobeda	23:55	04:20	VKO	CEK	Прямой	6199.0	20220103	2022-01-03	23:55:00	04:20:00	Monday	0
2	S7 Airlines	01:15	05:45	DME	CEK	Прямой	7163.0	20220103	2022-01-03	01:15:00	05:45:00	Monday	0
3	Nordwind Airlines	23:20	04:00	SVO	CEK	Прямой	6760.0	20220103	2022-01-03	23:20:00	04:00:00	Monday	0
4	S7 Airlines	14:35	19:05	DME	CEK	Прямой	8508.0	20220103	2022-01-03	14:35:00	19:05:00	Monday	0
5	Aeroflot	15:50	20:25	SVO	CEK	Прямой	9129.0	20220103	2022-01-03	15:50:00	20:25:00	Monday	0
